LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
10821,80.0,1.0,0.0,0.0045,2,6338,-0.1759,-0.0601,-148.667,-6.095,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10842,80.25,1.0,0.0,0.0352,2,6391,0.3166,-0.0771,-148.439,-5.687,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10863,80.19,1.0,0.0,0.0721,2,6358,-0.1732,-0.192,-148.211,-5.278,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10887,80.04,1.0,0.0,0.1212,2,6343,-0.1818,-0.4042,-147.952,-4.811,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10908,80.07,1.0,0.0,0.158,2,6669,0.6714,-0.5286,-147.727,-4.402,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10929,80.35,1.0,0.0,0.2019,2,6372,-0.1514,-0.737,-147.504,-3.99,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10950,80.22,1.0,0.0,0.1808,2,6358,-0.1977,-0.7676,-147.284,-3.577,79.3,79.3,79.6,79.6,0.0,26.0,26.0,26.0
10971,80.08,1.0,0.0,0.1378,2,6344,-0.1937,-0.5881,-147.067,-3.163,79.3,79.3,79.6,79.5,0.0,26.0,26.0,26.0
10989,79.95,1.0,0.0,0.0948,2,6553,-0.1898,-0.333,-146.883,-2.807,79.3,79.3,79.6,79.5,0.0,26.0,26.0,26.0
11010,80.37,1.0,0.0,0.0518,2,6391,0.1948,-0.2253,-146.669,-2.391,79.3,79.3,79.6,79.5,0.0,26.0,26.0,26.0
11031,80.3,1.0,0.0,0.0153,2,6367,-0.155,-0.0801,-146.455,-1.975,79.3,79.3,79.6,79.5,0.0,26.0,26.0,26.0
11052,80.15,1.0,0.0,0.003,2,6351,-0.1731,0.0191,-146.241,-1.558,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
11073,80.01,1.0,0.0,0.0015,2,6338,-0.1984,0.0185,-146.028,-1.143,79.3,79.3,79.5,79.5,0.0,26.0,26.0,26.0
